PR,URL,Title,Content type,Is rendered page,HTTP status code,Organic traffic,Is indexable page,Hreflang links,Hreflang links codes,Hreflang issues,Hreflang group ID,No. of hreflang inlinks,No. of all inlinks
30,https://www.kinexisdigital.com/es/industries/hospitality,Hospitality Marketing | KINEXIS,text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/en/industries/hospitality
https://www.kinexisdigital.com/en/industries/hospitality
https://www.kinexisdigital.com/es/industries/hospitality
https://www.kinexisdigital.com/es/industries/hospitality
https://www.kinexisdigital.com/industries/hospitality","200
200
200
200
307","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",8503050795591970195,3,192
30,https://www.kinexisdigital.com/en/services,Digital Marketing Services | KINEXIS Digital,text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/en/services
https://www.kinexisdigital.com/en/services
https://www.kinexisdigital.com/es/services
https://www.kinexisdigital.com/es/services
https://www.kinexisdigital.com/services","200
200
200
200
307","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",12264661443964754745,4,195
30,https://www.kinexisdigital.com/en/privacy,Privacy Policy | KINEXIS,text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/en/privacy
https://www.kinexisdigital.com/en/privacy
https://www.kinexisdigital.com/es/privacy
https://www.kinexisdigital.com/es/privacy
https://www.kinexisdigital.com/privacy","200
200
200
200
307","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",11365567952086424275,4,195
30,https://www.kinexisdigital.com/en/resources,THE TOOLS WE USE. | KINEXIS Digital,text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/en/resources
https://www.kinexisdigital.com/en/resources
https://www.kinexisdigital.com/es/resources
https://www.kinexisdigital.com/es/resources
https://www.kinexisdigital.com/resources","200
200
200
200
307","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",2078194073736707140,4,195
30,https://www.kinexisdigital.com/es/industries/hospitality/event-venues,Agencia de Marketing Event Venues | KINEXIS,text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/en/industries/hospitality/event-venues
https://www.kinexisdigital.com/en/industries/hospitality/event-venues
https://www.kinexisdigital.com/es/industries/hospitality/event-venues
https://www.kinexisdigital.com/es/industries/hospitality/event-venues
https://www.kinexisdigital.com/industries/hospitality/event-venues","200
200
200
200
307","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",7285994119438397816,3,192
30,https://www.kinexisdigital.com/en/industries/hospitality/hotels,Hotels Marketing Agency | KINEXIS,text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/en/industries/hospitality/hotels
https://www.kinexisdigital.com/en/industries/hospitality/hotels
https://www.kinexisdigital.com/es/industries/hospitality/hotels
https://www.kinexisdigital.com/es/industries/hospitality/hotels
https://www.kinexisdigital.com/industries/hospitality/hotels","200
200
200
200
307","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",8218908753175140951,4,195
30,https://www.kinexisdigital.com/en/pricing/seo,"SEO Pricing | Plans from $2,500/mo | KINEXIS Digital",text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/en/pricing/seo
https://www.kinexisdigital.com/en/pricing/seo
https://www.kinexisdigital.com/es/pricing/seo
https://www.kinexisdigital.com/es/pricing/seo
https://www.kinexisdigital.com/pricing/seo","200
200
200
200
307","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",11145992108346321791,4,195
30,https://www.kinexisdigital.com/en/industries/manufacturing/food-production,Food Production Marketing Agency | KINEXIS,text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/en/industries/manufacturing/food-production
https://www.kinexisdigital.com/en/industries/manufacturing/food-production
https://www.kinexisdigital.com/es/industries/manufacturing/food-production
https://www.kinexisdigital.com/es/industries/manufacturing/food-production
https://www.kinexisdigital.com/industries/manufacturing/food-production","200
200
200
200
307","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",10164951309734249134,4,195
30,https://www.kinexisdigital.com/es/industries/technology/cybersecurity,Agencia de Marketing Cybersecurity | KINEXIS,text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/en/industries/technology/cybersecurity
https://www.kinexisdigital.com/en/industries/technology/cybersecurity
https://www.kinexisdigital.com/es/industries/technology/cybersecurity
https://www.kinexisdigital.com/es/industries/technology/cybersecurity
https://www.kinexisdigital.com/industries/technology/cybersecurity","200
200
200
200
307","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",14519826317384792490,3,192
30,https://www.kinexisdigital.com/es/industries/healthcare/medical,Agencia de Marketing Medical | KINEXIS,text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/en/industries/healthcare/medical
https://www.kinexisdigital.com/en/industries/healthcare/medical
https://www.kinexisdigital.com/es/industries/healthcare/medical
https://www.kinexisdigital.com/es/industries/healthcare/medical
https://www.kinexisdigital.com/industries/healthcare/medical","200
200
200
200
307","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",5983186939661472492,3,192
30,https://www.kinexisdigital.com/es/services/paid-ads,Agencia de Anuncios Pagados para… | KINEXIS Digital,text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/en/services/paid-ads
https://www.kinexisdigital.com/en/services/paid-ads
https://www.kinexisdigital.com/es/services/paid-ads
https://www.kinexisdigital.com/es/services/paid-ads
https://www.kinexisdigital.com/services/paid-ads","200
200
200
200
307","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",8962348377733271532,3,192
30,https://www.kinexisdigital.com/en/industries/financial-services/credit-unions,Credit Unions Marketing Agency | KINEXIS,text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/en/industries/financial-services/credit-unions
https://www.kinexisdigital.com/en/industries/financial-services/credit-unions
https://www.kinexisdigital.com/es/industries/financial-services/credit-unions
https://www.kinexisdigital.com/es/industries/financial-services/credit-unions
https://www.kinexisdigital.com/industries/financial-services/credit-unions","200
200
200
200
307","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",30466110483322961,4,195
30,https://www.kinexisdigital.com/en/services/web-design,Web Design Agency for Lead Generation | KINEXIS Digital,text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/en/services/web-design
https://www.kinexisdigital.com/en/services/web-design
https://www.kinexisdigital.com/es/services/web-design
https://www.kinexisdigital.com/es/services/web-design
https://www.kinexisdigital.com/services/web-design","200
200
200
200
307","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",3307355207473485086,4,195
30,https://www.kinexisdigital.com/en/terms,Terms of Service | KINEXIS,text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/en/terms
https://www.kinexisdigital.com/en/terms
https://www.kinexisdigital.com/es/terms
https://www.kinexisdigital.com/es/terms
https://www.kinexisdigital.com/terms","200
200
200
200
307","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",11900558632894053693,4,195
30,https://www.kinexisdigital.com/es/services/seo,Agencia SEO para Generación de Leads | KINEXIS Digital,text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/en/services/seo
https://www.kinexisdigital.com/en/services/seo
https://www.kinexisdigital.com/es/services/seo
https://www.kinexisdigital.com/es/services/seo
https://www.kinexisdigital.com/services/seo","200
200
200
200
307","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",10377553194083507011,3,192
30,https://www.kinexisdigital.com/en/industries/technology/fintech,Fintech Marketing Agency | KINEXIS,text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/en/industries/technology/fintech
https://www.kinexisdigital.com/en/industries/technology/fintech
https://www.kinexisdigital.com/es/industries/technology/fintech
https://www.kinexisdigital.com/es/industries/technology/fintech
https://www.kinexisdigital.com/industries/technology/fintech","200
200
200
200
307","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",9025880676686311512,4,195
30,https://www.kinexisdigital.com/es/services/video-marketing,Agencia Marketing de Video para Marcas B2B | KINEXIS Digital,text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/en/services/video-marketing
https://www.kinexisdigital.com/en/services/video-marketing
https://www.kinexisdigital.com/es/services/video-marketing
https://www.kinexisdigital.com/es/services/video-marketing
https://www.kinexisdigital.com/services/video-marketing","200
200
200
200
307","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",16149425939815701449,3,192
30,https://www.kinexisdigital.com/es/industries/manufacturing,Manufacturing Marketing | KINEXIS,text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/en/industries/manufacturing
https://www.kinexisdigital.com/en/industries/manufacturing
https://www.kinexisdigital.com/es/industries/manufacturing
https://www.kinexisdigital.com/es/industries/manufacturing
https://www.kinexisdigital.com/industries/manufacturing","200
200
200
200
307","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",13769980126541851407,3,192
30,https://www.kinexisdigital.com/en/industries/technology/cybersecurity,Cybersecurity Marketing Agency | KINEXIS,text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/en/industries/technology/cybersecurity
https://www.kinexisdigital.com/en/industries/technology/cybersecurity
https://www.kinexisdigital.com/es/industries/technology/cybersecurity
https://www.kinexisdigital.com/es/industries/technology/cybersecurity
https://www.kinexisdigital.com/industries/technology/cybersecurity","200
200
200
200
307","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",14519826317384792490,4,195
30,https://www.kinexisdigital.com/es/solutions,Marketing Solutions | KINEXIS Digital,text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/en/solutions
https://www.kinexisdigital.com/en/solutions
https://www.kinexisdigital.com/es/solutions
https://www.kinexisdigital.com/es/solutions
https://www.kinexisdigital.com/solutions","200
200
200
200
307","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",9036376644043472577,3,192
30,https://www.kinexisdigital.com/en/industries/professional-services/accountants,Accountants Marketing Agency | KINEXIS,text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/en/industries/professional-services/accountants
https://www.kinexisdigital.com/en/industries/professional-services/accountants
https://www.kinexisdigital.com/es/industries/professional-services/accountants
https://www.kinexisdigital.com/es/industries/professional-services/accountants
https://www.kinexisdigital.com/industries/professional-services/accountants","200
200
200
200
307","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",8205608570301831592,4,195
30,https://www.kinexisdigital.com/en/industries/manufacturing/industrial,Industrial Marketing Agency | KINEXIS,text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/en/industries/manufacturing/industrial
https://www.kinexisdigital.com/en/industries/manufacturing/industrial
https://www.kinexisdigital.com/es/industries/manufacturing/industrial
https://www.kinexisdigital.com/es/industries/manufacturing/industrial
https://www.kinexisdigital.com/industries/manufacturing/industrial","200
200
200
200
307","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",4744776447257607053,4,195
30,https://www.kinexisdigital.com/es/services/ppc-management,Agencia de Gestión PPC Multi-Canal | KINEXIS Digital,text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/en/services/ppc-management
https://www.kinexisdigital.com/en/services/ppc-management
https://www.kinexisdigital.com/es/services/ppc-management
https://www.kinexisdigital.com/es/services/ppc-management
https://www.kinexisdigital.com/services/ppc-management","200
200
200
200
307","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",9236625179282013666,3,192
30,https://www.kinexisdigital.com/en/industries/manufacturing/aerospace,Aerospace Marketing Agency | KINEXIS,text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/en/industries/manufacturing/aerospace
https://www.kinexisdigital.com/en/industries/manufacturing/aerospace
https://www.kinexisdigital.com/es/industries/manufacturing/aerospace
https://www.kinexisdigital.com/es/industries/manufacturing/aerospace
https://www.kinexisdigital.com/industries/manufacturing/aerospace","200
200
200
200
307","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",9915609864362922182,4,195
30,https://www.kinexisdigital.com/es/services/email-marketing,Agencia Email Marketing para Nutrición B2B | KINEXIS Digital,text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/en/services/email-marketing
https://www.kinexisdigital.com/en/services/email-marketing
https://www.kinexisdigital.com/es/services/email-marketing
https://www.kinexisdigital.com/es/services/email-marketing
https://www.kinexisdigital.com/services/email-marketing","200
200
200
200
307","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",6077161947353731443,3,192
30,https://www.kinexisdigital.com/en/industries/technology,Technology Marketing | KINEXIS,text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/en/industries/technology
https://www.kinexisdigital.com/en/industries/technology
https://www.kinexisdigital.com/es/industries/technology
https://www.kinexisdigital.com/es/industries/technology
https://www.kinexisdigital.com/industries/technology","200
200
200
200
307","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",17094716608511272619,4,195
30,https://www.kinexisdigital.com/en/industries/professional-services/consultants,Consultants Marketing Agency | KINEXIS,text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/en/industries/professional-services/consultants
https://www.kinexisdigital.com/en/industries/professional-services/consultants
https://www.kinexisdigital.com/es/industries/professional-services/consultants
https://www.kinexisdigital.com/es/industries/professional-services/consultants
https://www.kinexisdigital.com/industries/professional-services/consultants","200
200
200
200
307","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",16965059302023624403,4,195
22,https://www.kinexisdigital.com/en/case-studies/landscaping-company-growth,Landscaping Company Case Study | KINEXIS,text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/case-studies/landscaping-company-growth
https://www.kinexisdigital.com/en/case-studies/landscaping-company-growth
https://www.kinexisdigital.com/en/case-studies/landscaping-company-growth
https://www.kinexisdigital.com/es/case-studies/landscaping-company-growth
https://www.kinexisdigital.com/es/case-studies/landscaping-company-growth","307
200
200
200
200","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",10305924070389317408,4,30
22,https://www.kinexisdigital.com/en/locations,Local Digital Marketing | KINEXIS Digital,text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/en/locations
https://www.kinexisdigital.com/en/locations
https://www.kinexisdigital.com/es/locations
https://www.kinexisdigital.com/es/locations
https://www.kinexisdigital.com/locations","200
200
200
200
307","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",13232949887221491467,4,46
22,https://www.kinexisdigital.com/es/locations,Local Digital Marketing | KINEXIS Digital,text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/en/locations
https://www.kinexisdigital.com/en/locations
https://www.kinexisdigital.com/es/locations
https://www.kinexisdigital.com/es/locations
https://www.kinexisdigital.com/locations","200
200
200
200
307","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",13232949887221491467,3,43
21,https://www.kinexisdigital.com/es/case-studies/dental-practice-local-seo,Clínica Dental Case Study | KINEXIS,text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/case-studies/dental-practice-local-seo
https://www.kinexisdigital.com/en/case-studies/dental-practice-local-seo
https://www.kinexisdigital.com/en/case-studies/dental-practice-local-seo
https://www.kinexisdigital.com/es/case-studies/dental-practice-local-seo
https://www.kinexisdigital.com/es/case-studies/dental-practice-local-seo","307
200
200
200
200","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",11339598619070407806,3,16
21,https://www.kinexisdigital.com/es/case-studies/landscaping-company-growth,Empresa de Jardinería Case Study | KINEXIS,text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/case-studies/landscaping-company-growth
https://www.kinexisdigital.com/en/case-studies/landscaping-company-growth
https://www.kinexisdigital.com/en/case-studies/landscaping-company-growth
https://www.kinexisdigital.com/es/case-studies/landscaping-company-growth
https://www.kinexisdigital.com/es/case-studies/landscaping-company-growth","307
200
200
200
200","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",10305924070389317408,3,27
21,https://www.kinexisdigital.com/es/case-studies/saas-analytics-platform,Plataforma de Analítica SaaS Case Study | KINEXIS,text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/case-studies/saas-analytics-platform
https://www.kinexisdigital.com/en/case-studies/saas-analytics-platform
https://www.kinexisdigital.com/en/case-studies/saas-analytics-platform
https://www.kinexisdigital.com/es/case-studies/saas-analytics-platform
https://www.kinexisdigital.com/es/case-studies/saas-analytics-platform","307
200
200
200
200","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",12929743635118499626,3,22
21,https://www.kinexisdigital.com/en/team/sarah-mitchell,Sarah Mitchell | KINEXIS Digital,text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/en/team/sarah-mitchell
https://www.kinexisdigital.com/en/team/sarah-mitchell
https://www.kinexisdigital.com/es/team/sarah-mitchell
https://www.kinexisdigital.com/es/team/sarah-mitchell
https://www.kinexisdigital.com/team/sarah-mitchell","200
200
200
200
307","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",6408266325344651853,4,12
21,https://www.kinexisdigital.com/es/case-studies/b2b-consulting-firm,Firma de Consultoría B2B Case Study | KINEXIS,text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/case-studies/b2b-consulting-firm
https://www.kinexisdigital.com/en/case-studies/b2b-consulting-firm
https://www.kinexisdigital.com/en/case-studies/b2b-consulting-firm
https://www.kinexisdigital.com/es/case-studies/b2b-consulting-firm
https://www.kinexisdigital.com/es/case-studies/b2b-consulting-firm","307
200
200
200
200","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",10343016376430758381,3,19
21,https://www.kinexisdigital.com/en/case-studies/premium-ecommerce-brand,Premium E-Commerce Brand Case Study | KINEXIS,text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/case-studies/premium-ecommerce-brand
https://www.kinexisdigital.com/en/case-studies/premium-ecommerce-brand
https://www.kinexisdigital.com/en/case-studies/premium-ecommerce-brand
https://www.kinexisdigital.com/es/case-studies/premium-ecommerce-brand
https://www.kinexisdigital.com/es/case-studies/premium-ecommerce-brand","307
200
200
200
200","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",5005867337051740644,4,20
21,https://www.kinexisdigital.com/en/case-studies/fintech-app-startup,Fintech Startup Case Study | KINEXIS,text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/case-studies/fintech-app-startup
https://www.kinexisdigital.com/en/case-studies/fintech-app-startup
https://www.kinexisdigital.com/en/case-studies/fintech-app-startup
https://www.kinexisdigital.com/es/case-studies/fintech-app-startup
https://www.kinexisdigital.com/es/case-studies/fintech-app-startup","307
200
200
200
200","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",11803967834727591106,4,21
21,https://www.kinexisdigital.com/en/case-studies/dental-practice-local-seo,Dental Practice Case Study | KINEXIS,text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/case-studies/dental-practice-local-seo
https://www.kinexisdigital.com/en/case-studies/dental-practice-local-seo
https://www.kinexisdigital.com/en/case-studies/dental-practice-local-seo
https://www.kinexisdigital.com/es/case-studies/dental-practice-local-seo
https://www.kinexisdigital.com/es/case-studies/dental-practice-local-seo","307
200
200
200
200","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",11339598619070407806,4,19
21,https://www.kinexisdigital.com/en/case-studies/saas-analytics-platform,SaaS Analytics Platform Case Study | KINEXIS,text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/case-studies/saas-analytics-platform
https://www.kinexisdigital.com/en/case-studies/saas-analytics-platform
https://www.kinexisdigital.com/en/case-studies/saas-analytics-platform
https://www.kinexisdigital.com/es/case-studies/saas-analytics-platform
https://www.kinexisdigital.com/es/case-studies/saas-analytics-platform","307
200
200
200
200","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",12929743635118499626,4,25
21,https://www.kinexisdigital.com/en/team/maria-rodriguez,Maria Rodriguez | KINEXIS Digital,text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/en/team/maria-rodriguez
https://www.kinexisdigital.com/en/team/maria-rodriguez
https://www.kinexisdigital.com/es/team/maria-rodriguez
https://www.kinexisdigital.com/es/team/maria-rodriguez
https://www.kinexisdigital.com/team/maria-rodriguez","200
200
200
200
307","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",4122010731766815184,4,17
21,https://www.kinexisdigital.com/es/team/james-chen,James Chen | KINEXIS Digital,text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/en/team/james-chen
https://www.kinexisdigital.com/en/team/james-chen
https://www.kinexisdigital.com/es/team/james-chen
https://www.kinexisdigital.com/es/team/james-chen
https://www.kinexisdigital.com/team/james-chen","200
200
200
200
307","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",1126391104992277952,3,12
21,https://www.kinexisdigital.com/en/team/james-chen,James Chen | KINEXIS Digital,text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/en/team/james-chen
https://www.kinexisdigital.com/en/team/james-chen
https://www.kinexisdigital.com/es/team/james-chen
https://www.kinexisdigital.com/es/team/james-chen
https://www.kinexisdigital.com/team/james-chen","200
200
200
200
307","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",1126391104992277952,4,18
21,https://www.kinexisdigital.com/es/team/sarah-mitchell,Sarah Mitchell | KINEXIS Digital,text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/en/team/sarah-mitchell
https://www.kinexisdigital.com/en/team/sarah-mitchell
https://www.kinexisdigital.com/es/team/sarah-mitchell
https://www.kinexisdigital.com/es/team/sarah-mitchell
https://www.kinexisdigital.com/team/sarah-mitchell","200
200
200
200
307","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",6408266325344651853,3,13
21,https://www.kinexisdigital.com/es/team/maria-rodriguez,Maria Rodriguez | KINEXIS Digital,text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/en/team/maria-rodriguez
https://www.kinexisdigital.com/en/team/maria-rodriguez
https://www.kinexisdigital.com/es/team/maria-rodriguez
https://www.kinexisdigital.com/es/team/maria-rodriguez
https://www.kinexisdigital.com/team/maria-rodriguez","200
200
200
200
307","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",4122010731766815184,3,13
21,https://www.kinexisdigital.com/en/blog/seo-vs-google-ads,SEO vs. Google Ads: Where Should You Invest First? | KINEXIS,text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/blog/seo-vs-google-ads
https://www.kinexisdigital.com/en/blog/seo-vs-google-ads
https://www.kinexisdigital.com/en/blog/seo-vs-google-ads
https://www.kinexisdigital.com/es/blog/seo-vs-google-ads
https://www.kinexisdigital.com/es/blog/seo-vs-google-ads","307
200
200
200
200","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",4685262214706682738,4,10
21,https://www.kinexisdigital.com/es/case-studies/fintech-app-startup,Startup Fintech Case Study | KINEXIS,text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/case-studies/fintech-app-startup
https://www.kinexisdigital.com/en/case-studies/fintech-app-startup
https://www.kinexisdigital.com/en/case-studies/fintech-app-startup
https://www.kinexisdigital.com/es/case-studies/fintech-app-startup
https://www.kinexisdigital.com/es/case-studies/fintech-app-startup","307
200
200
200
200","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",11803967834727591106,3,18
21,https://www.kinexisdigital.com/en/case-studies/b2b-consulting-firm,B2B Consulting Firm Case Study | KINEXIS,text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/case-studies/b2b-consulting-firm
https://www.kinexisdigital.com/en/case-studies/b2b-consulting-firm
https://www.kinexisdigital.com/en/case-studies/b2b-consulting-firm
https://www.kinexisdigital.com/es/case-studies/b2b-consulting-firm
https://www.kinexisdigital.com/es/case-studies/b2b-consulting-firm","307
200
200
200
200","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",10343016376430758381,4,22
21,https://www.kinexisdigital.com/es/case-studies/premium-ecommerce-brand,Marca Premium de E-Commerce Case Study | KINEXIS,text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/case-studies/premium-ecommerce-brand
https://www.kinexisdigital.com/en/case-studies/premium-ecommerce-brand
https://www.kinexisdigital.com/en/case-studies/premium-ecommerce-brand
https://www.kinexisdigital.com/es/case-studies/premium-ecommerce-brand
https://www.kinexisdigital.com/es/case-studies/premium-ecommerce-brand","307
200
200
200
200","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",5005867337051740644,3,17
20,https://www.kinexisdigital.com/en/blog/conversion-psychology,Conversion Psychology: Why Buyers Say Yes | KINEXIS,text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/blog/conversion-psychology
https://www.kinexisdigital.com/en/blog/conversion-psychology
https://www.kinexisdigital.com/en/blog/conversion-psychology
https://www.kinexisdigital.com/es/blog/conversion-psychology
https://www.kinexisdigital.com/es/blog/conversion-psychology","307
200
200
200
200","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",13300297799579268607,4,8
20,https://www.kinexisdigital.com/en/blog/google-business-profile-tips,Google Business Profile: The Complete… | KINEXIS,text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/blog/google-business-profile-tips
https://www.kinexisdigital.com/en/blog/google-business-profile-tips
https://www.kinexisdigital.com/en/blog/google-business-profile-tips
https://www.kinexisdigital.com/es/blog/google-business-profile-tips
https://www.kinexisdigital.com/es/blog/google-business-profile-tips","307
200
200
200
200","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",3827885935098270618,4,9
20,https://www.kinexisdigital.com/en/blog/negative-keywords-guide,Negative Keywords Guide for PPC | KINEXIS,text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/blog/negative-keywords-guide
https://www.kinexisdigital.com/en/blog/negative-keywords-guide
https://www.kinexisdigital.com/en/blog/negative-keywords-guide
https://www.kinexisdigital.com/es/blog/negative-keywords-guide
https://www.kinexisdigital.com/es/blog/negative-keywords-guide","307
200
200
200
200","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",17223018860549482912,4,8
